code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
603303,得邦照明,家用电器,浙江,19.02,4.88,4.88,41.36,31.81,3.2,8.42,1.73,0.36,5.57,2.41,20170330,13.79,2.83,5.56,41.08,21.76,8.26,16952
603305,旭升股份,汽车配件,浙江,60.82,4.15,4.47,39.3,21.42,8.62,18.09,4.05,0.34,7,5.47,20170710,7.45,1.67,32.06,65.97,35.26,21.18,36652
603306,华懋科技,汽车配件,福建,34.28,3.07,3.09,25.52,18.16,6.71,10.39,3.37,0.248,7.6,2.24,20140926,8.56,2.77,-19.56,-19.45,33.52,21.99,11094
603308,应流股份,专用机械,安徽,88.69,4.34,4.88,83.38,31.18,29.62,21.22,4.35,0.166,7.47,3.94,20140122,8.94,1.83,-9.36,15.55,36.68,9.39,24581
603309,维力医疗,医疗保健,广东,19.1,2.6,2.6,14.98,4.63,4.22,2.48,0.95,0.373,4.17,3.42,20150302,5.2,2,20.92,35.59,45.59,17.69,23553
603311,金海环境,专用机械,浙江,25.77,2.1,2.1,11.82,7.46,2.74,2.08,0.99,0.253,4.02,3.24,20150518,3.57,1.7,-1.84,2.86,32.11,15.45,19442
603313,梦百合,家居用品,江苏,33.65,3.42,3.44,57.96,30.25,12.5,12.62,3.67,0.46,7.54,4.01,20161013,8.83,2.57,52.89,2.89,39.48,6.41,17450
603315,福鞍股份,机械基件,辽宁,36.74,2.2,3.07,20,15.52,3.55,5.99,1.95,0.164,4.3,2.81,20150424,3.72,1.21,-6.54,16.46,26.89,14.4,11760
603316,诚邦股份,建筑工程,浙江,60.15,2.03,2.03,23.88,14.89,0.17,3.34,1.64,0.071,4.28,2,20170619,2.99,1.47,34.61,64.22,17.02,3.38,13503
603317,天味食品,食品,四川,94.33,1.25,6.01,23.73,19.56,3.62,3.38,0.56,0.42,3.21,19.54,20190416,8.64,1.44,45.98,94.62,42.39,21.73,14047
603318,派思股份,专用机械,辽宁,182.45,4.02,4.02,17.43,7.68,7.08,5.23,1.3,0.025,2.31,3.93,20150424,-0.33,-0.08,108.23,122.73,5.49,3.26,28341
603319,湘油泵,汽车配件,湖南,21.19,1.05,1.05,19.01,10.32,5.4,1.91,1.82,0.817,8.19,4.23,20161130,5.24,5,22.29,53.06,27.68,14.89,8482
603320,迪贝电气,机械基件,浙江,37.93,1.3,1.3,10.77,7.06,1.42,1.88,1.45,0.175,5.05,2.62,20170502,3.1,2.38,-4.45,2.83,13.02,6.86,10154
603321,梅轮电梯,运输设备,浙江,46.98,3.07,3.07,16.25,10.15,3.47,3.45,1.12,0.083,3.48,2.25,20170915,3.61,1.18,-2.58,6.37,23.57,8.18,20717
603322,超讯通信,通信设备,广东,170.91,1.57,1.57,21.85,17.78,0.52,1.77,1.13,0.053,2.49,7.28,20160728,0.59,0.38,3.01,116.97,19.26,1.43,19266
603323,苏农银行,银行,江苏,7.22,13.62,18.03,1328.11,0,8.81,22.88,1.27,0.329,6.49,0.73,20161129,10.14,0.56,10.36,2.23,0,30.81,44510
603326,我乐家居,家居用品,江苏,48.57,3.14,3.17,16.21,7.72,5.97,2.67,0.84,0.15,2.97,4.89,20170616,3.44,1.09,2.29,3.8,39.23,8.8,5222
603327,福蓉科技,元器件,四川,35.15,1.02,4.01,14.52,8.46,4.32,3.62,0.9,0.361,3.29,7.72,20190523,4.78,1.19,18.15,21.05,33.1,22.53,20578
603328,依顿电子,元器件,广东,37.51,9.98,9.98,44.43,33.26,10.21,10.19,1.02,0.123,3.7,2.5,20140701,12.54,1.26,-24.46,-53.79,20.89,11.26,38450
603329,上海雅仕,仓储物流,上海,35.14,0.65,1.32,11.82,7.1,1.19,3.55,2.69,0.201,4.74,2.98,20171229,1.16,0.88,-26.24,49.44,10.09,3.65,17385
603330,上海天洋,塑料,上海,223.82,1.53,1.53,11.01,5.53,3.98,3.26,2.13,0.06,3.99,6.76,20170213,1.48,0.97,-14.53,-15.44,28.8,3.57,8183
603331,百达精工,专用机械,浙江,51.23,1.78,1.79,18.79,9.87,4.03,3.14,1.76,0.113,4.71,2.46,20170705,3.09,1.72,-13.62,-55.94,24.01,5.38,8037
603332,苏州龙杰,化纤,江苏,267.3,0.3,1.19,14.43,11.49,1.85,6.76,5.69,0.057,10.99,2.78,20190117,4.33,3.64,-61.46,-90.97,8.32,2.17,11913
603333,尚纬股份,电气设备,四川,97.03,5.14,5.2,30.75,23.07,5.17,6.39,1.23,0.037,2.9,2.46,20120507,3.25,0.63,2.06,-69.65,18.94,2.06,24370
603335,迪生力,汽车配件,广东,24.42,4.28,4.28,7.87,5.66,0.85,0.18,0.04,0.102,1.4,3.55,20170620,1.21,0.28,2.96,329.36,26.6,9.6,19887
603336,宏辉果蔬,农业综合,广东,49.96,3.27,3.27,14.71,9.64,1.41,1.63,0.5,0.124,2.72,4.56,20161124,3.75,1.15,15.47,-1.39,14.45,9.12,36478
603337,杰克股份,纺织机械,浙江,72.27,4.44,4.44,40.29,22.21,10.5,6.12,1.38,0.188,6.05,4.5,20170119,14.6,3.28,-20.01,-56.3,26.63,5.1,7803
603338,浙江鼎力,专用机械,浙江,59.75,4.85,4.85,53.22,38.33,2.59,9.14,1.88,0.841,7.2,13.96,20150325,18.87,3.89,76.87,56.96,38.13,27.21,11302
603339,四方科技,专用机械,江苏,25.8,3.09,3.09,23.79,14.85,4.86,5.52,1.78,0.19,5.7,1.72,20160519,9.46,3.06,-11.27,-10.12,21.6,10.6,18924
603345,安井食品,食品,福建,76.85,2.3,2.37,54.02,29.5,17.7,13.22,5.59,1.12,12.95,13.03,20170222,15.81,6.68,22.14,57.36,28.51,9.11,8420
603348,文灿股份,汽车配件,广东,89.98,0.82,2.4,39.77,19.73,13.41,14.35,5.99,0.15,9.85,2.62,20180426,5.87,2.45,-12.85,-8.48,26.43,5.34,29073
603351,威尔药业,化学制药,江苏,30.65,0.6,1.31,15.07,7.19,2.66,8.42,6.45,0.44,9.62,2.8,20190130,2.47,1.89,-24.1,-24.91,39.53,17.29,10591
603353,和顺石油,石油贸易,湖南,61.01,0.33,1.33,18.64,12.06,1.43,8.84,6.62,0.56,11.51,5.22,20200407,4.56,3.42,0,0,21.41,8.63,5586
603355,莱克电气,家用电器,江苏,25.43,4.01,4.01,61.03,49.57,8.75,7.95,1.98,0.628,8.35,3.83,20150513,19.54,4.87,-9.31,6.81,27.25,9.94,11573
603356,华菱精工,机械基件,安徽,22.71,0.9,1.33,15.27,10.66,3.06,3.12,2.34,0.279,5.59,2.27,20180124,2.83,2.12,21.57,-9.5,18.48,5.02,9967
603357,设计总院,建筑工程,安徽,12,4.55,4.55,36.75,31.8,1.39,7.51,1.65,0.436,5.38,1.94,20170801,11.22,2.47,6.35,-9.02,43.75,25.3,27707
603358,华达科技,汽车配件,江苏,38.61,3.14,3.14,44.25,25.06,12.2,13.73,4.38,0.251,8.41,2.3,20170125,8.38,2.67,-19.53,13.5,19.85,5.22,12642
603359,东珠生态,环境保护,江苏,12.3,3.19,3.19,67.28,56.86,0.18,10.6,3.33,0.779,9.67,1.98,20170901,15.38,4.83,17.52,23.76,30.26,20.51,16432
603360,百傲化学,化工原料,辽宁,18.29,2.61,2.61,14.82,8,3.98,1.95,0.75,0.49,4.02,4.46,20170206,5.02,1.92,13.67,13.69,61.96,32.17,16092
603363,傲农生物,饲料,福建,15.35,1.84,5.18,79.78,27.14,25.45,16.2,3.13,0.78,4.89,4.1,20170926,5.49,1.06,50.8,1479.32,22.06,8.27,17051
603365,水星家纺,纺织,上海,20.79,0.89,2.67,26.79,19.87,3.84,8.99,3.37,0.357,8.04,1.85,20171120,9.05,3.39,-8.53,-29.23,35.54,8.17,12597
603366,日出东方,家用电器,江苏,77.79,8,8,60.97,23.23,11.46,18.01,2.25,0.036,3.95,1.4,20120521,4.06,0.51,-6.32,84.93,32.88,2,52475
603367,辰欣药业,化学制药,山东,19.44,2.88,4.53,59.71,41.42,9.86,18.82,4.15,0.396,10.3,1.5,20170929,21.91,4.83,-15.24,-28.96,59.78,10.84,32424
603368,柳药股份,医药商业,广西,11.08,3.6,3.63,132.23,113.35,6.59,19.46,5.37,1.089,12.66,1.91,20141204,20.92,5.77,5.22,10.87,12.55,5.21,25455
603369,今世缘,白酒,江苏,28.07,12.55,12.55,97.39,62.23,9.87,7.17,0.57,0.813,6.15,7.42,20140703,51.13,4.08,-4.65,-4.92,69.45,35,28760
603377,东方时尚,汽车服务,北京,340.87,5.88,5.88,44.43,12.89,9.09,6.39,1.09,0.033,3.09,7.33,20160205,4.51,0.77,-53.92,-80.74,26.48,8.15,7624
603378,亚士创能,染料涂料,上海,65.77,0.69,1.95,35.62,24.44,5.84,5.78,2.97,0.58,7.4,10.1,20170928,6.85,3.52,33.93,212.82,39.44,8.71,6937
603379,三美股份,化工原料,浙江,36.22,1.93,6.1,53.49,41.8,6.92,16.02,2.62,0.283,8.08,2.53,20190402,24.53,4.02,-35.06,-59.84,23.19,12.16,25195
603380,易德龙,元器件,江苏,23.99,1.6,1.6,13.13,9.9,2.08,3.67,2.29,0.456,5.55,3.94,20170622,3.16,1.97,24.98,46.84,27.46,12.1,11941
603383,顶点软件,软件服务,福建,98.76,1.68,1.68,12.61,11.32,0.5,4.02,2.39,0.208,6.47,6.34,20170522,4.69,2.79,-6.99,-3.3,72.68,25.59,22438
603385,惠达卫浴,家居用品,河北,19.75,3.69,3.69,52.32,32.41,12.95,9.17,2.48,0.348,9.29,1.48,20170405,20,5.42,-11.16,-9.99,32.64,9.75,17799
603386,广东骏亚,元器件,广东,51.15,2.11,2.25,27.88,11.44,9.5,6,2.67,0.167,4.66,3.66,20170912,2.33,1.04,56.32,231.39,22.43,4.21,15369
603387,基蛋生物,医疗保健,江苏,49.43,2.6,2.6,22.01,17.1,2.86,6.11,2.35,0.369,6.25,5.83,20170717,6.62,2.54,-13.85,-37.64,65.27,25.26,18982
603388,元成股份,建筑工程,浙江,27.84,2.85,2.89,28.86,18.89,0.55,2.43,0.84,0.151,3.69,2.28,20170324,5.05,1.75,-35.82,-29.41,28.61,13.41,11093
603390,通达电气,汽车配件,广东,157.77,0.88,3.52,21.02,15.03,2.32,9.13,2.6,0.041,4.84,2.68,20191125,3.74,1.06,-28.65,-81.66,27.03,5.44,27536
603392,万泰生物,医疗保健,北京,160.35,0.44,4.34,28.29,14.7,5.45,4.46,1.03,0.6,4.89,36.87,20200429,10.43,2.41,0,0,78.71,28.9,30885
603393,新天然气,供气供热,新疆,24.43,3.14,3.14,85.19,31.98,6.14,10.32,3.29,0.557,8.21,3.31,20160912,8.76,2.79,-21.53,11.99,42.83,18.24,13438
603396,金辰股份,专用机械,辽宁,52.11,0.44,1.06,19.41,17.06,1.68,4.25,4.02,0.399,8.99,4.62,20171018,3.72,3.52,11.7,-0.08,33.02,9.29,7603
603398,邦宝益智,文教休闲,广东,43.08,2.96,2.96,10.4,3.81,3.15,1.36,0.46,0.117,2.61,3.84,20151209,2.99,1.01,-6.41,-15.96,37.14,13.64,16243
603399,吉翔股份,小金属,辽宁,0,5.08,5.18,28.55,17.24,2.92,17.06,3.29,-0.22,3.75,1.99,20120824,-0.05,-0.01,-31.51,-7923.13,6.81,-11.23,21369
603408,建霖家居,家居用品,福建,25.6,0.45,4.47,27.08,18.65,5.97,3.79,0.85,0.373,5.2,3.67,20200730,8.34,1.87,0,0,29.62,10.27,48734
603416,信捷电气,电气设备,江苏,38.96,0.91,1.41,19.03,15.44,0.91,3.7,2.63,1.019,9.41,8.43,20161221,7.43,5.28,62.53,99.06,44.4,28.82,7969
603421,鼎信通讯,通信设备,山东,79.17,6.52,6.57,36.24,20.68,11.48,12.37,1.88,0.067,4.67,2.26,20161011,12,1.83,5.63,-42.55,40.22,6.91,24682
603429,集友股份,广告包装,安徽,286.45,3.73,3.8,16.8,9.72,5.29,4.65,1.22,0.069,3.02,13.13,20170124,3.81,1,-28.24,-65.54,39.73,12.6,7088
603439,贵州三力,中成药,贵州,111.56,0.41,4.07,12.09,10.32,1.08,2.02,0.49,0.12,2.29,11.09,20200428,2.8,0.69,0,0,66.63,16.49,35586
603444,吉比特,互联网,福建,39.5,0.72,0.72,45.92,26.43,8.86,11.21,15.61,7.67,46,13.14,20170104,20.69,28.8,31.61,18.17,89.36,39.03,13468
603456,九洲药业,化学制药,浙江,94.26,8.03,8.03,50.63,24,19.34,9.37,1.17,0.161,3.52,8.63,20141010,8.9,1.11,17.5,26.27,42.22,12.84,19149
603458,勘设股份,建筑工程,贵州,12.51,2.35,2.42,60.43,41.36,4.13,7.94,3.29,0.618,10.97,1.41,20170809,14.86,6.15,8.44,16.16,39.24,15.32,22787
603466,风语筑,文教休闲,上海,20.15,0.9,2.92,39.85,35.19,2.01,7.91,2.71,0.516,6.24,3.33,20171020,6.95,2.38,4.45,4.17,31.4,14.89,17179
603477,振静股份,纺织,四川,0,1.14,4.68,13.74,9.41,3.61,3.74,0.8,-0.09,3.41,4.04,20171218,1.81,0.39,-43.37,-184.41,5.92,-12.78,15566
603486,科沃斯,家用电器,江苏,106.88,1.8,5.63,43.17,31.89,7.6,9.9,1.76,0.24,4.62,10.86,20180528,10.15,1.8,-1.05,0.47,40.15,5.5,14826
603488,展鹏科技,电气设备,江苏,35.65,2.92,2.93,9.88,8.19,1.16,2.59,0.89,0.141,2.99,3.37,20170516,2.61,0.89,0.7,25.79,34.92,26.17,15535
603489,八方股份,电气设备,江苏,55.64,0.3,1.2,24.59,22.96,0.25,13.75,11.45,1.505,17.03,9.84,20191111,4.92,4.1,-4.58,10.58,43.63,31.45,5705
603496,恒为科技,IT设备,上海,0,1.99,2.01,10.02,7.73,1.55,3.12,1.55,-0.101,3.81,5.09,20170607,2.4,1.2,-26.8,-138.97,43.49,-12.01,17970
603499,翔港科技,广告包装,上海,342.35,0.5,1.99,9.33,5.03,2.76,2.66,1.34,0.017,2.97,4,20171016,1.14,0.58,21.65,-84.85,22.6,1.71,5867
603500,祥和实业,运输设备,浙江,80.93,1.76,1.76,9.03,6.27,1.14,4.5,2.55,0.089,4.87,2.96,20170904,1.96,1.11,-56.64,-69.93,43.91,19.93,6624
603501,韦尔股份,半导体,上海,81.09,7.63,8.64,216.11,133.87,17.21,67,7.76,1.2,11.09,16.76,20170504,22.05,2.55,41.02,1206.17,32.34,12.31,30499
603505,金石资源,矿物制品,浙江,29.43,2.38,2.4,17.53,4.36,6.43,1.48,0.62,0.376,3.83,5.78,20170503,5.79,2.41,-9.5,-18.44,54.3,27.89,16328
603506,南都物业,房产服务,浙江,23.96,0.34,1.34,17.41,12.09,0.37,3.13,2.33,0.507,5.63,4.31,20180201,2.71,2.02,12.83,21.34,23.18,10.3,5215
603507,振江股份,钢加工,江苏,50.14,0.8,1.28,32.07,12.96,13.96,9.67,7.55,0.28,10.9,2.51,20171106,3.41,2.67,39.49,265.69,22.4,3.88,7211
603508,思维列控,软件服务,河南,31.72,2.25,2.73,49.56,20.92,2.34,23.94,8.79,0.488,16.64,1.86,20151224,18.48,6.78,-33.67,-81.62,59.14,35.48,26689
603515,欧普照明,电气设备,上海,39.01,7.54,7.56,77.43,59.6,9.76,9.61,1.27,0.33,6.23,4.14,20160819,27.71,3.67,-20.35,-38.31,36.51,8.3,13980
603516,淳中科技,通信设备,北京,57.17,0.88,1.33,9.38,5.99,0.92,5.18,3.89,0.303,6.36,5.44,20180202,2.13,1.6,-9.57,-31.26,66.13,25.02,17014
603517,绝味食品,食品,湖南,83.89,6.09,6.09,56.3,25.46,12.14,15.58,2.56,0.451,7.43,10.18,20170317,21.43,3.52,-3.08,-30.78,34.32,11.37,10805
603518,锦泓集团,服饰,江苏,0,2.5,2.52,67.59,23.21,0.88,12.1,4.79,-0.01,9.89,0.7,20141203,9.98,3.95,-12.25,-110.02,64.7,-0.22,14934
603519,立霸股份,家用电器,江苏,28.75,2.22,2.22,10.79,8.03,0.75,0.9,0.4,0.234,3.23,4.16,20150319,3.35,1.51,-19.5,-33.38,15.97,10.11,7501
603520,司太立,化学制药,浙江,65.05,2.35,2.44,37.83,14.47,13.92,3.11,1.27,0.59,4.55,16.34,20160309,4.46,1.83,13.56,50,47.41,19.35,10468
603527,众源新材,铜,安徽,37.87,2.44,2.44,13.09,9.51,2.74,2.98,1.22,0.124,3.76,2.51,20170907,3.18,1.3,-0.95,-31.75,4.43,1.96,13229
603528,多伦科技,软件服务,江苏,204.48,6.24,6.27,21.22,14.13,2.14,2.01,0.32,0.025,2.51,4.11,20160503,6.09,0.97,-33.12,-80.03,52.64,7.69,26345
603530,神马电力,电气设备,江苏,72.71,0.4,4,13.01,7.75,2.13,1.66,0.42,0.162,2.63,8.95,20190805,4.15,1.04,-5.06,9.83,46.29,22.57,24348
603533,掌阅科技,互联网,北京,47.74,4.01,4.01,19.68,15.04,0.32,3.78,0.94,0.276,3.22,8.18,20170921,4.63,1.15,8.96,72.82,45.24,11.27,29596
603535,嘉诚国际,仓储物流,广东,44.21,1.5,1.5,22.47,12.14,3.21,6.31,4.19,0.54,11.06,4.32,20170808,7.84,5.21,-7.03,14.2,24.35,16.3,11739
603536,惠发食品,食品,山东,0,1.68,1.68,13.46,6.49,4.61,1.77,1.06,-0.034,3.78,5.18,20170613,2.66,1.58,26.31,87.8,17.81,-1.19,21377
603538,美诺华,化学制药,浙江,27.97,1.46,1.5,28.02,12.47,6.49,5.71,3.81,0.74,9.85,4.08,20170407,7.59,5.07,16.01,24.57,38.39,16.51,14801
603551,奥普家居,家居用品,浙江,67.39,0.4,4,22.55,16,4.17,7.17,1.79,0.132,4.11,4.33,20200115,4.39,1.1,-27.57,-67.46,46.5,8.81,14815
603556,海兴电力,电器仪表,浙江,15.36,4.89,4.9,68.68,58.87,4.28,24.04,4.9,0.489,10.49,1.43,20161110,20.74,4.23,-7.17,-14.62,44.57,18.78,23963
603557,起步股份,服饰,浙江,49.92,4.7,4.72,28.98,21.32,3.81,5.53,1.17,0.14,3.27,4.27,20170818,5.02,1.06,-22.03,-38.15,37.19,11.79,21350
603558,健盛集团,纺织,浙江,35.07,4.16,4.16,36.83,10.99,14.58,19.11,4.59,0.14,7.11,1.3,20150127,7.23,1.74,-11.95,-61.72,21.17,7.56,12670
603559,中通国脉,通信设备,吉林,0,1.43,1.43,17.43,12.8,0.67,4.53,3.16,-0.068,6.07,3,20161202,2.18,1.52,-4.61,-189.7,14.33,-3.72,46401
603565,中谷物流,仓储物流,上海,0,0,0,92.08,37.53,52.51,7.2,0,0,0,0,0,14.98,0,0,0,8.62,5.6,0
603566,普莱柯,生物制药,河南,32.77,3.21,3.21,18.36,8,3.65,4.49,1.4,0.38,4.99,4.9,20150518,8.23,2.56,31.97,84.44,65.94,28.46,11085
603567,珍宝岛,中成药,黑龙江,29.07,8.49,8.49,93.76,54.61,14.04,12.25,1.44,0.217,6.17,2.05,20150424,28.12,3.31,-7.22,-22.13,69.83,13.53,25350
603568,伟明环保,环境保护,浙江,28.31,12.56,12.57,76.48,17.26,4.21,4.85,0.39,0.399,3.67,6.15,20150528,26.41,2.1,18.35,2.4,57.65,43.8,15671
603569,长久物流,仓储物流,北京,63.82,5.6,5.6,53.25,28.97,12.03,3.9,0.7,0.082,3.74,2.79,20160810,9.57,1.71,-22.43,0.17,11.57,2.61,13641
603577,汇金通,钢加工,山东,25.29,2.45,2.88,25.78,19.62,4.29,6.48,2.25,0.204,4.45,2.32,20161222,3.13,1.09,51.23,101.61,22.38,5.54,22485
603578,三星新材,玻璃,浙江,22.86,0.91,0.92,9.82,7.62,1.15,2.9,3.17,0.5,7.01,3.14,20170306,2.23,2.43,5.25,22.18,32.44,22.09,10900
603579,荣泰健康,医疗保健,上海,25.13,1.4,1.4,22.21,13.49,2.49,7.11,5.08,0.73,10.88,3.27,20170111,7.03,5.02,-19.9,-27.65,32.21,11.28,10099
603580,艾艾精工,化工原料,上海,55.43,1.31,1.31,4.78,3.6,0.82,0.76,0.58,0.126,3.33,4.2,20170525,2.08,1.59,-6.93,5.11,43.73,19.62,6361
603583,捷昌驱动,电气设备,浙江,37.02,1.48,2.48,26.11,18.97,3.63,9.5,3.82,0.993,7.81,9.41,20180921,7.62,3.07,30.13,63.75,46.77,29.12,7521
603585,苏利股份,化工原料,江苏,18.75,1.8,1.8,29.34,17.27,8.27,6.9,3.83,0.479,10.79,1.66,20161214,9.45,5.25,-30.14,-49.63,30.43,12.93,12428
603586,金麒麟,汽车配件,山东,20.73,2.01,2.04,26.33,15.29,6.5,12.03,5.91,0.44,10.25,1.75,20170406,7.17,3.52,-14.75,-14.55,33.52,13.02,17308
603587,地素时尚,服饰,上海,17.76,1.14,4.81,40.5,33.3,5.3,15.09,3.14,0.619,6.65,3.31,20180622,10.09,2.1,-11.24,-12.18,75.92,30.22,19269
603588,高能环境,环境保护,北京,22.63,7.5,8.06,136.6,54.93,9.26,14.95,1.86,0.36,5.45,2.78,20141229,18.41,2.29,26.07,31.38,23.4,10.27,32499
603589,口子窖,白酒,安徽,33.96,6,6,79.93,51.87,16.97,9.77,1.63,0.811,10.88,5.06,20150629,46.62,7.77,-35.12,-45.65,76.27,30.99,32619
603590,康辰药业,化学制药,北京,31.69,0.83,1.6,33.21,22.47,2.93,9.82,6.14,0.644,18.22,2.24,20180827,15.9,9.94,-35.98,-31.02,93.29,29.61,15123
603595,东尼电子,元器件,浙江,101.61,1.47,2.13,18.39,7.54,7.95,6.46,3.03,0.138,5.12,5.47,20170712,1.92,0.9,39.46,148.84,24.2,10.13,11294
603596,伯特利,汽车配件,安徽,43.65,1.71,4.09,41.6,30.9,8.3,6.63,1.62,0.409,5.82,6.14,20180427,12.1,2.96,-11.41,-12.35,26.69,14.4,12369
603598,引力传媒,影视音像,北京,64.9,2.68,2.71,16.17,12.44,0.05,0.04,0.01,0.101,1.39,9.47,20150527,1.23,0.45,76.71,-0.5,5.33,1.39,38863
603599,广信股份,农药化肥,安徽,15.32,4.65,4.65,70.19,48.93,12.68,21.5,4.63,0.611,11.5,1.63,20150513,24.37,5.24,4.55,10.25,33.75,16.06,17564
603600,永艺股份,家居用品,浙江,26.02,3.02,3.03,23.78,15.52,5.41,5.52,1.82,0.347,4.23,4.27,20150123,3.73,1.23,7.02,15.37,23.02,8.61,16555
603601,再升科技,玻璃,重庆,23.87,7.19,7.19,27.21,13.04,6.69,4.27,0.59,0.308,2.45,6,20150122,5.56,0.77,39.04,125.37,50.41,25.88,48264
603602,纵横通信,通信设备,浙江,0,2.04,2.04,14.34,12.56,0.18,1.22,0.6,-0.112,3.31,3.96,20170810,3.03,1.49,-37.9,-230.94,6.46,-9.46,26395
603603,博天环境,环境保护,北京,0,2.56,4.18,126.23,41.87,1.73,5.89,1.41,-0.208,2.13,2.94,20170217,-1.54,-0.37,-59.59,-272.12,15.25,-14.43,23846
603605,珀莱雅,日用化工,浙江,79.43,0.62,2.01,30.75,19.34,5.44,8.48,4.22,0.888,10.45,13.51,20171115,9.68,4.81,4.26,3.1,59.9,12.91,12793
603606,东方电缆,电气设备,浙江,21.61,6.39,6.54,47.49,35.97,4.88,4.7,0.72,0.558,3.76,6.42,20141015,11.58,1.77,42.41,102.75,29.53,17.2,28591
603607,京华激光,造纸,浙江,30.62,0.68,1.79,9.99,5.81,2.29,3.73,2.09,0.257,4.71,3.34,20171025,2.69,1.51,2.98,5.35,33.18,15.01,14844
603608,天创时尚,服饰,广东,51.59,4.25,4.3,26.59,12.49,3.51,10.97,2.55,0.087,5.09,1.77,20160218,6.84,1.59,-17.78,-68.96,61.38,4.37,33198
603609,禾丰牧业,饲料,辽宁,10.6,9.04,9.22,104.48,45.21,22.7,8.83,0.96,0.657,6.65,2.1,20140808,40.09,4.35,27.45,68.8,10.58,6.15,25102
603610,麒盛科技,家居用品,浙江,25.42,0.52,2.07,32.58,24.57,2.21,19.77,9.53,0.619,13.62,2.31,20191029,5.59,2.69,-12.72,-19.81,38.2,12.9,16174
603611,诺力股份,运输设备,浙江,19.2,2.67,2.68,50.29,35.27,5.48,6.98,2.61,0.52,6.5,2.91,20150128,8.58,3.21,50.47,14.77,23.08,6.84,12909
603612,索通发展,矿物制品,山东,52.42,4.26,4.34,80.74,41.72,31.61,10.11,2.33,0.18,7.37,2.03,20170718,11.42,2.63,42.64,86.68,16.68,2.36,19635
603613,国联股份,互联网,北京,72.45,1.2,2.04,32.3,31.76,0.24,5.27,2.58,0.557,5.76,14,20190730,4.38,2.15,133.03,74.96,4.25,1.96,14333
603615,茶花股份,家居用品,福建,67.32,2.42,2.45,14.23,7.61,4.92,7.03,2.87,0.077,5.13,2.02,20170213,2.81,1.15,-22.09,-46.77,33.92,6.51,18800
603616,韩建河山,其他建材,北京,0,2.93,2.93,22.94,12.49,3.16,2.53,0.86,-0.179,2.27,3.09,20150611,0.83,0.28,-56.53,-3428.62,17.85,-31.83,29153
603617,君禾股份,专用机械,浙江,23.94,1.98,1.99,11.22,7.71,1.42,1.29,0.65,0.251,3.13,3.83,20170703,2.72,1.36,-5.66,20.19,26.02,14.54,7813
603618,杭电股份,电气设备,浙江,32.15,6.91,6.91,73.1,55.05,6.09,10.77,1.56,0.09,3.62,1.59,20150217,6.26,0.91,25.77,1.82,14.86,2.29,45411
603619,中曼石油,石油开采,上海,0,1.43,4,53.46,21.73,19.41,10.14,2.53,-0.311,5.58,2.24,20171117,7.5,1.88,-6.62,-556.56,10.19,-14.05,26227
603626,科森科技,专用机械,江苏,109.56,4.74,4.83,49.67,17.48,21.66,11.4,2.36,0.08,4.31,3.79,20170209,3.72,0.77,52.51,219.56,21.8,2.64,18817
603628,清源股份,电气设备,福建,45.78,2.74,2.74,20.72,11.67,8.01,3.96,1.45,0.104,3.38,2.81,20170112,2.3,0.84,-30.9,68.1,30.8,7.71,15749
603629,利通电子,元器件,江苏,69.94,0.3,1,18.71,13.75,2.79,6.41,6.41,0.206,9.83,2.93,20181224,2.15,2.15,-9.12,-48.66,14.33,3.12,11743
603630,拉芳家化,日用化工,广东,40.6,2.24,2.27,19.33,15.05,0.71,8.22,3.62,0.211,7.67,2.23,20170313,6.47,2.85,-11.79,0.7,50.91,11.83,21820
603633,徕木股份,元器件,上海,83.6,2.64,2.64,14.83,6.92,5.72,1.15,0.44,0.1,3.84,3.24,20161117,4.14,1.57,0.79,-14.35,30.91,9.01,17637
603636,南威软件,软件服务,福建,5669.06,5.91,5.91,38.92,18.74,1.99,13.26,2.24,0.001,4.13,3.17,20141230,5.05,0.85,-38.82,-97.21,42.05,0.24,38098
603637,镇海股份,建筑工程,浙江,55.94,2.43,2.44,12.69,11.35,0.55,2.6,1.07,0.09,3.13,3.23,20170208,2.38,0.98,26.28,31.43,7.94,6.42,6820
603638,艾迪精密,专用机械,山东,59.64,5.59,5.99,31.88,18.31,9.58,6.19,1.03,0.491,3.72,15.76,20170120,9.01,1.51,47.26,61.93,43.31,26.88,9792
603639,海利尔,农药化肥,山东,11.13,2.36,2.37,39.28,24.31,5.02,6.64,2.8,1.062,10.36,2.28,20170112,14.97,6.31,33.3,25.63,31.72,13.22,14171
603648,畅联股份,仓储物流,上海,29.14,3.69,3.69,19.79,10.48,6.85,9.05,2.45,0.156,4.58,1.99,20170913,3.27,0.89,26.98,-2.9,14.97,7.13,26275
603650,彤程新材,化工原料,上海,55.43,1.31,5.86,41.94,19.11,3.47,6.86,1.17,0.307,3.82,8.91,20180627,8.92,1.52,-16.28,-22.81,31.47,19.08,16830
603655,朗博科技,汽车配件,江苏,265.5,0.34,1.06,5.24,3.5,1.47,2.84,2.68,0.08,4.73,8.98,20171229,0.99,0.94,-4.88,-11.82,42.61,12.17,4333
